2.70197123e-01,  2.94246167e-01,  3.14951003e-01,  3.32764298e-01,
3.48079175e-01,  3.61236930e-01,  3.72533500e-01,  3.82225454e-01,
3.90534937e-01,  3.97654176e-01,  4.03749466e-01,  4.08964425e-01,
4.13423121e-01,  4.17232603e-01,  4.20485109e-01,  4.23260182e-01,
4.25626248e-01,  4.27642196e-01,  4.29358661e-01,  4.30819094e-01,
4.32060868e-01,  4.33115959e-01,  4.34011817e-01,  4.34771955e-01,
4.35416490e-01,  4.35962617e-01,  4.36425060e-01,  4.36816365e-01,
4.37147230e-01,  4.37426805e-01,  4.37662899e-01,  4.37862128e-01,
4.38030124e-01,  4.38171685e-01,  4.38290894e-01,  4.38391209e-01,
4.38475579e-01,  4.38546479e-01,  4.38606024e-01,  4.38655972e-01,
4.38697875e-01,  4.38732982e-01,  4.38762397e-01,  4.38787013e-01,
4.38807607e-01,  4.38824803e-01,  4.38839167e-01,  4.38851148e-01,
4.38861161e-01,  4.38869506e-01,  4.38876450e-01,  4.38882232e-01,
4.38887030e-01,  4.38891023e-01,  4.38894331e-01,  4.38897073e-01,
4.38899368e-01,  4.38901275e-01,  4.38902855e-01,  4.38904166e-01,
4.38905239e-01,  4.38906133e-01,  4.38906878e-01,  4.38907474e-01,
4.38907981e-01,  4.38908398e-01,  4.38908726e-01,  4.38908994e-01,
4.38909233e-01,  4.38909411e-01,  4.38909560e-01,  4.38909680e-01,
4.38909799e-01,  4.38909888e-01,  4.38909948e-01,  4.38910007e-01,
4.38910067e-01,  4.38910097e-01,  4.38910127e-01,  4.38910156e-01,
4.38910186e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01,
4.38910216e-01,  4.38910216e-01,  4.38910216e-01,  4.38910216e-01
